review_id,user_id,username,review_title,review,sentiment,category,product,rating,verified_purchase,helpful_votes,review_length,purchase_date,review_date,country,language,source,device,review_type,writing_style,emotion,recommendation_score,company_response
REV042512,USR299382,linda_davis896,Acceptable,I bought this Milk last month. Everything was fairly standard. Average experience. 😐,Neutral,Grocery,Milk,2,No,70,13,2024-03-15,2025-12-19,India,English,Amazon Fresh,Desktop,Medium,critical,Neutral,5,We value your comments.
REV042513,USR474623,patricia_miller659,Highly Recommended,"After reading many reviews, I purchased this Savings Account. The overall banking experience is premium. I would definitely buy this again. 😁",Positive,Banking,Savings Account,4,No,51,22,2023-07-25,2026-06-17,Brazil,English,Trustpilot,Tablet,Medium,casual,Joy,8,Thank you for choosing us.
REV042514,USR267803,elizabeth_smith187,Unsatisfied,"The charging speed is poor and the overall experience is disappointing. Worst purchase ever. Still, it has a few good points. 😡",Negative,Mobile Phones,Screen Protector,1,No,24,22,2025-05-16,2026-07-23,Brazil,English,Samsung Store,Tablet,Short,critical,Anger,2,Please contact our support team.
REV042515,USR103841,ayesha_iqbal280,Low Quality,I wanted to share my experience with this Photo Editor. The interface is confusing and the installation needs improvement. I would never buy this again. 💔,Negative,Software,Photo Editor,1,No,423,26,2023-04-05,2023-12-29,Japan,English,Product Hunt,Tablet,Medium,enthusiastic,Anger,1,We apologize for the inconvenience.
REV042516,USR890493,john_smith485,Fair Experience,This was my first time using this Photo Editor. The speed meets basic expectations. Nothing special. 😐,Neutral,Software,Photo Editor,4,Yes,184,17,2023-01-10,2025-03-18,Australia,English,Capterra,Desktop,Medium,enthusiastic,Neutral,6,We appreciate your review.
REV042517,USR944803,jennifer_thomas527,Met Expectations,I purchased this Jeans during a sale. The breathability is acceptable. It's okay.,Neutral,Clothing,Jeans,4,No,307,13,2023-10-15,2025-01-20,Australia,English,Zara,Desktop,Medium,enthusiastic,Neutral,5,Thank you for sharing your experience.
REV042518,USR334766,william_garcia199,Average Experience,"In my opinion, I bought this Health Checkup last month. Overall, The healthcare service was average. Neither good nor bad. It offers good value for the price.",Neutral,Healthcare,Health Checkup,3,Yes,480,27,2023-11-04,2024-03-12,Germany,English,Healthgrades,Tablet,Long,formal,Neutral,7,We value your comments.
REV042519,USR732728,charles_brown179,Worth Every Penny,I enjoyed every minute of this movie. One of the best purchases I've made.,Positive,Movies,Drama Movie,4,No,312,14,2021-08-14,2023-08-20,Brazil,English,Rotten Tomatoes,Tablet,Short,formal,Joy,10,We're delighted that you enjoyed our product.
REV042521,USR792312,jennifer_jones703,Fantastic Purchase,"Wow! I've been using this Science Book for my business. Without a doubt, A fantastic read with excellent creativity. One of the best purchases I've made. I hope future versions improve. 😁",Positive,Books,Science Book,5,No,290,32,2022-12-31,2025-08-13,Japan,English,Amazon,Tablet,Long,enthusiastic,Joy,9,Thank you for choosing us.
REV042522,USR177526,elizabeth_harris527,Fantastic Purchase,The quality was excellent and the value for money stood out. Excellent choice.,Positive,Grocery,Milk,5,Yes,342,13,2025-09-03,2026-04-23,Pakistan,English,Amazon Fresh,Desktop,Short,enthusiastic,Joy,9,We appreciate your positive review.
REV042523,USR605951,susan_johnson381,Terrible Purchase,"Not impressed. I bought this Comic Book last month. Additionally, Very disappointed with this book. One star. Overall, it was disappointing.",Negative,Books,Comic Book,2,Yes,291,21,2025-05-06,2026-03-23,Canada,English,Amazon,Tablet,Long,critical,Anger,4,We appreciate your feedback and will improve.
REV042524,USR729953,linda_davis82,Fantastic Purchase,Excellent hospitality and outstanding comfort. Exceeded my expectations. 😁,Positive,Hotels,WiFi,5,No,337,9,2022-06-28,2024-08-21,France,English,Hotels.com,Mobile,Short,casual,Joy,8,We're delighted that you enjoyed our product.
REV042525,USR913618,olivia_sheikh595,Expected Better,The difficulty level was rude. Waste of money.,Negative,Education,Online Course,1,Yes,254,8,2024-07-14,2025-11-04,France,English,Coursera,Desktop,Short,formal,Anger,3,We're sorry about your experience.
REV042527,USR590259,thomas_iqbal551,Highly Recommended,I wanted to share my experience with this Training Program. Excellent learning experience with outstanding difficulty level. I would definately buy this again. 👍,Positive,Education,Training Program,5,No,223,24,2025-03-09,2025-05-19,Japan,English,Udemy,Mobile,Medium,casual,Joy,8,Thank you for choosing us.
REV042529,USR944397,hassan_ahmed470,Amazing Experience,The controls are smooth and the graphics is outstanding. Exceeded my expectations.,Positive,Gaming,Controller,5,No,127,12,2022-05-22,2025-08-27,India,English,Metacritic,Desktop,Short,formal,Joy,9,Thank you for choosing us.
REV042530,USR950068,susan_khan344,Excellent Product,I decided to try this Snacks. The packaging and delivery were impressive. One of the best purchases I've made.,Positive,Grocery,Snacks,4,Yes,205,19,2026-03-03,2026-06-25,Pakistan,English,Amazon Fresh,Mobile,Medium,enthusiastic,Joy,9,Thank you for your wonderful feedback!
REV042531,USR426951,thomas_sheikh336,Low Quality,"In my opinion, I purchased this Novel during a sale. Unfortunately, Very disappointed with this book. Very disappointed. I hope future versions improve.",Negative,Books,Novel,1,Yes,366,23,2023-06-26,2026-05-28,Canada,English,Goodreads,Desktop,Long,formal,Anger,2,Please contact our support team.
REV042532,USR842301,susan_iqbal668,Expected Better,"Absolutely amazing! I've been using this Pasta for personal use. However, The Pasta wasn't worth the price. I regret buying this. Overall, I'm very satisfied.",Negative,Restaurants,Pasta,1,Yes,139,25,2024-11-30,2026-06-23,France,English,Yelp,Tablet,Long,enthusiastic,Anger,1,We're sorry about your experience.
REV042533,USR877205,william_sheikh220,Average Quality,The camera meets basic expectations. Overall an average experience. 🙂,Neutral,Laptops,Ultrabook,3,No,148,10,2025-01-13,2026-05-13,UK,English,Amazon,Tablet,Short,casual,Neutral,6,Thank you for sharing your experience.
REV042534,USR951456,richard_davis107,Fantastic Purchase,I recently bought this Smartphone!! This is easily one of the best phones I've owned. One of the best puchases I've made.,Positive,Mobile Phones,Smartphone,5,Yes,22,22,2024-07-11,2025-09-26,Canada,English,Samsung Store,Mobile,Medium,formal,Joy,9,We appreciate your positive review.
REV042535,USR983024,susan_malik46,Average Quality,The Smartphone is okay for its price. Nothing special. 🤔,Neutral,Mobile Phones,Smartphone,3,Yes,191,10,2022-05-27,2025-03-08,Germany,English,Amazon,Mobile,Short,enthusiastic,Neutral,7,We appreciate your review.
REV042537,USR581464,richard_wilson565,Wouldn't Recommend,I wanted to share my experience with this Coffee. The cleanliness was defective and ruined the meal. One star. 😡,Negative,Restaurants,Coffee,2,No,176,20,2025-05-15,2025-09-01,UK,English,TripAdvisor,Desktop,Medium,enthusiastic,Anger,2,We apologize for the inconvenience.
REV042538,USR802135,elizabeth_miller187,It's Okay,I ordered this Hospital Visit online. It was an average healthcare visit. Acceptable for the price. 🤔,Neutral,Healthcare,Hospital Visit,4,No,199,17,2026-05-09,2026-05-30,Australia,English,Healthgrades,Desktop,Medium,critical,Neutral,7,Your opinion helps us improve.
REV042539,USR647968,ali_sheikh949,Exceeded Expectations,The food quality was satisfying. Highly recommended. ❤️,Positive,Airlines,Flight,5,No,74,8,2022-07-05,2024-08-10,Japan,English,TripAdvisor,Tablet,Short,critical,Joy,9,Thank you for your wonderful feedback!
REV042540,USR707120,ali_khan62,Amazing Experience,The restaurant impressed me with its waiting time. Highly recommended. 😍,Positive,Restaurants,Burger,5,No,374,11,2025-06-30,2026-06-25,USA,English,Google Reviews,Desktop,Short,formal,Joy,9,Thank you for choosing us.
REV042541,USR621155,charles_white373,Loved It,I purchased this Mobile App during a sale. This is one of the best software products I've used. Very satisfied with my purchase. 😊,Positive,Software,Mobile App,5,Yes,279,24,2025-07-01,2026-01-09,Brazil,English,G2,Tablet,Medium,formal,Joy,9,Thank you for your wonderful feedback!
REV042542,USR578786,james_brown713,Poor Experience,"I decided to try this Power Bank. Overall, this Power Bank was a disappointing purchase. Save your money.",Negative,Electronics,Power Bank,1,No,129,18,2022-11-06,2023-04-24,Germany,English,Best Buy,Desktop,Medium,formal,Anger,1,Please contact our support team.
REV042544,USR630593,joseph_taylor782,Very Disappointed,"After reading many reviews, I purchased this Antivirus. Overall, this software was disappointing. Waste of money.",Negative,Software,Antivirus,1,Yes,24,16,2023-02-25,2024-04-04,Canada,English,Product Hunt,Desktop,Medium,critical,Anger,3,Thank you for bringing this to our attention.
REV042545,USR921167,mary_williams274,It's Okay,"Honestly, I ordered this Hospital Visit online. Unfortunately, It was an average healthcare visit. Works as expected. It offers good value for the price.",Neutral,Healthcare,Hospital Visit,4,No,201,24,2021-11-11,2026-06-29,UK,English,Google Reviews,Tablet,Long,casual,Neutral,7,We appreciate your review.
REV042546,USR877673,james_jones593,Met Expectations,"Overall, it was an average flight. Works as expected.",Neutral,Airlines,Business Class,3,No,457,9,2023-12-18,2025-08-07,Pakistan,English,Skytrax,Tablet,Short,formal,Neutral,6,We value your comments.
REV042547,USR605180,william_jones249,Loved It,I recently bought this Medical Service. I felt comfortable throughout my visit. Very satisfied with my purchase.,Positive,Healthcare,Medical Service,5,Yes,30,17,2026-01-16,2026-06-06,Canada,English,Healthgrades,Mobile,Medium,critical,Joy,9,We're delighted that you enjoyed our product.
REV042548,USR597955,michael_iqbal783,It's Okay,"Overall, it was an average purchase. Could be better. 😐",Neutral,Grocery,Milk,4,Yes,1,10,2024-05-08,2025-05-12,Australia,English,Amazon Fresh,Mobile,Short,enthusiastic,Neutral,7,Thank you for sharing your experience.
REV042550,USR269966,ahmed_white263,Decent Product,"My friend recommended this Power Bank. The screen brightness could be better, but it is usable. Could be better.",Neutral,Electronics,Power Bank,3,No,473,19,2024-06-28,2026-05-07,Canada,English,Newegg,Tablet,Medium,enthusiastic,Neutral,5,Thank you for your feedback.
REV042551,USR611168,william_malik770,Very Impressed,I am impressed with the screen brightness and overall quailty of this Tablet. Five stars.,Positive,Electronics,Tablet,5,No,130,15,2025-11-26,2026-05-08,Australia,English,Best Buy,Desktop,Short,enthusiastic,Joy,10,We're delighted that you enjoyed our product.
REV042552,USR486551,susan_taylor566,Terrible Purchase,I bought this Business Laptop last month. The Business Laptop failed after only a short period. Avoid this product.,Negative,Laptops,Business Laptop,1,Yes,402,19,2022-02-28,2025-01-27,UK,English,Dell Store,Mobile,Medium,formal,Anger,1,We apologize for the inconvenience.
REV042553,USR313316,joseph_davis39,Average Experience,"After careful consideration, I recently bought this Baggage Service. Fortunately, The overall journey was satisfactory. Works as expected. Overall, it met my expectations. 😐",Neutral,Airlines,Baggage Service,3,No,43,24,2022-10-25,2023-01-28,India,English,Skytrax,Desktop,Long,formal,Neutral,7,We value your comments.
REV042554,USR435186,jessica_khan824,Amazing Experience,"In my opinion, I've been using this T-Shirt for a few days. In my opinion, I'm extremely satisfied with this purchase. Highly recommended. I hope future versions improve.",Positive,Clothing,T-Shirt,5,No,182,28,2025-11-07,2026-05-30,India,English,Amazon,Desktop,Long,formal,Joy,8,We appreciate your positive review.
REV042555,USR766545,linda_malik272,Not Worth It,"Overall, I've been using this Screen Protector for my business. Fortunately, The Screen Protector does not justify its price. I would never buy this again. I'm happy with my purchase. Still, it has a few good points. 😕",Negative,Mobile Phones,Screen Protector,2,Yes,137,38,2021-10-29,2024-10-22,Japan,English,Amazon,Desktop,Long,formal,Anger,3,Thank you for bringing this to our attention.
REV042557,USR690677,joseph_thomas842,Decent Product,"Sadly, I ordered this Documentary online. Unfortunately, The story was predictable but watchable. Meets basic expectations. It offers good value for the price. 🙂",Neutral,Movies,Documentary,3,Yes,345,24,2022-02-01,2022-11-21,Brazil,English,IMDb,Desktop,Long,critical,Neutral,6,Thank you for your feedback.
REV042558,USR920910,linda_taylor492,Low Quality,Very disappointing travel experience. One star. 😞,Negative,Airlines,Business Class,2,Yes,454,7,2022-04-18,2025-02-26,USA,English,Skytrax,Desktop,Short,formal,Anger,1,We apologize for the inconvenience.
REV042560,USR918852,susan_taylor691,Unsatisfied,I bought this Economy Seat last month. The flight punctuality was bland. Avoid this product.,Negative,Airlines,Economy Seat,2,No,4,15,2022-10-08,2026-04-01,India,English,Skytrax,Tablet,Medium,enthusiastic,Anger,4,We appreciate your feedback and will improve.
REV042561,USR388470,elizabeth_khan376,Amazing Experience,"Absolutely amazing! I wanted to share my experience with this Wireless Charger. Additionally, Very happy with this purchase because the weight is excellent. One of the best purchases I've made. I don't think I'll purchase it again.",Positive,Mobile Phones,Wireless Charger,5,No,118,37,2022-07-17,2022-11-21,Germany,English,Amazon,Desktop,Long,enthusiastic,Joy,10,Your feedback means a lot to us.
REV042562,USR463654,emma_johnson576,Mixed Feelings,"After reading many reviews, I purchased this Jeans. The fabric quality is acceptable. It's okay.",Neutral,Clothing,Jeans,2,Yes,455,15,2026-04-01,2026-05-29,Japan,English,Zara,Desktop,Medium,critical,Neutral,6,Your opinion helps us improve.
